"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.767620386E1,7.293730974E-1,-4.257730842E-1,1.288925707E-1
2.767824850E1,7.055493593E-1,-4.483750761E-1,1.356120855E-1
2.768020159E1,6.927211881E-1,-4.587597847E-1,1.374446750E-1
2.768221572E1,6.731734872E-1,-4.770857692E-1,1.441642046E-1
2.768419933E1,6.572909951E-1,-4.960225821E-1,1.490511149E-1
2.768621346E1,6.524040699E-1,-5.039638281E-1,1.484402567E-1
2.768822758E1,6.481280327E-1,-5.186246037E-1,1.490511149E-1
2.769021119E1,6.475171447E-1,-5.283984542E-1,1.447750628E-1
2.769219480E1,6.517932415E-1,-5.320636034E-1,1.411098689E-1
2.769420893E1,6.633996367E-1,-5.412266254E-1,1.337794960E-1
2.769622306E1,6.811147332E-1,-5.442809463E-1,1.240056455E-1
2.769823718E1,6.945537925E-1,-5.485569835E-1,1.191187203E-1
2.770022079E1,7.220427394E-1,-5.619960427E-1,1.093448773E-1
2.770220440E1,7.550294399E-1,-5.644394755E-1,9.773843735E-2
2.770421853E1,7.910705209E-1,-5.626068711E-1,8.735372871E-2
2.770620214E1,8.118399382E-1,-5.589417219E-1,8.002334833E-2
2.770821626E1,8.527678847E-1,-5.479460955E-1,7.513642311E-2
2.771019987E1,8.961393237E-1,-5.308418870E-1,6.475171447E-2
2.771221400E1,9.162978530E-1,-5.198463202E-1,6.352998316E-2
2.771419761E1,9.584475756E-1,-5.033529401E-1,5.436700583E-2
2.771621173E1,1.000597239E0,-4.831944108E-1,5.070181563E-2
2.771822586E1,1.018923283E0,-4.758640230E-1,4.825835302E-2
2.772020947E1,1.059851170E0,-4.550946057E-1,4.703662544E-2
2.772219308E1,1.094670534E0,-4.392121136E-1,5.009094998E-2
2.772420721E1,1.108109593E0,-4.294382632E-1,4.948008433E-2
2.772619081E1,1.131322384E0,-4.111123085E-1,5.314527452E-2
2.772823546E1,1.149037480E0,-3.970624208E-1,5.253441259E-2
2.773018855E1,1.153924465E0,-3.885102868E-1,5.131268129E-2
2.773220268E1,1.157589674E0,-3.781255782E-1,4.825835302E-2
2.773418629E1,1.150259256E0,-3.665191531E-1,4.337143153E-2
2.773620041E1,1.142318010E0,-3.634648323E-1,4.031710699E-2
2.773821454E1,1.125824690E0,-3.536909819E-1,3.176499158E-2
2.774019815E1,1.097113967E0,-3.390302062E-1,2.443460934E-2
2.774221228E1,1.062905550E0,-3.249803185E-1,1.527163107E-2
2.774419588E1,1.041525245E0,-3.200933933E-1,9.162978269E-3
2.774621001E1,9.975429177E-1,-3.152064681E-1,-4.276056774E-3
2.774819362E1,9.443976879E-1,-3.139847219E-1,-1.527163107E-2
2.775020775E1,9.162978530E-1,-3.097086847E-1,-2.443460934E-2
2.775219136E1,8.539896011E-1,-3.011565804E-1,-3.787364438E-2
2.775420548E1,7.886270285E-1,-2.871066630E-1,-5.131268129E-2
2.775618909E1,7.562511563E-1,-2.822197378E-1,-5.436700583E-2
2.775823373E1,6.872233748E-1,-2.730567753E-1,-7.086037099E-2
2.776018683E1,6.218608022E-1,-2.571742535E-1,-8.185594529E-2
2.776220095E1,5.882632136E-1,-2.455678284E-1,-8.674286306E-2
2.776418456E1,5.247332454E-1,-2.266310006E-1,-9.773843735E-2
2.776619869E1,4.642575979E-1,-2.040289938E-1,-1.087340117E-1
2.776821282E1,4.379903674E-1,-1.954768747E-1,-1.087340117E-1
2.777019642E1,3.897320330E-1,-1.777617931E-1,-1.148426682E-1
2.777218004E1,3.451388776E-1,-1.569923609E-1,-1.227839142E-1
2.777419416E1,3.127630055E-1,-1.374446750E-1,-1.270599663E-1
2.777617777E1,2.974913716E-1,-1.264491081E-1,-1.264491081E-1
2.777822241E1,2.742784917E-1,-1.007927656E-1,-1.270599663E-1
2.778020602E1,2.590068579E-1,-8.063421398E-2,-1.215621829E-1
2.778218963E1,2.565633953E-1,-7.330382615E-2,-1.203404516E-1
2.778420376E1,2.577851415E-1,-5.742133409E-2,-1.172861308E-1
2.778618737E1,2.657263875E-1,-4.642575979E-2,-1.154535338E-1
2.778820149E1,2.724458873E-1,-4.642575979E-2,-1.160643995E-1
2.779018510E1,2.950479090E-1,-4.642575979E-2,-1.209513173E-1
2.779219923E1,3.182607889E-1,-4.764748737E-2,-1.270599663E-1
2.779418284E1,3.310889602E-1,-4.825835302E-2,-1.319468915E-1
2.779619697E1,3.585779071E-1,-4.642575979E-2,-1.386664063E-1
2.779821109E1,3.891211748E-1,-4.886921868E-2,-1.478293836E-1
2.780019470E1,4.019493461E-1,-4.642575979E-2,-1.514945775E-1
2.780217831E1,4.263839424E-1,-4.092797264E-2,-1.551597714E-1
2.780419244E1,4.508185387E-1,-3.604105115E-2,-1.588249654E-1
2.780617605E1,4.593706727E-1,-2.932153270E-2,-1.563815027E-1
2.780819017E1,4.795292318E-1,-2.199114859E-2,-1.521054506E-1
2.781017378E1,4.935791194E-1,-1.343903504E-2,-1.447750628E-1
2.781218791E1,5.082398653E-1,-2.443460980E-3,-1.356120855E-1
2.781417152E1,5.106833577E-1,1.832595794E-3,-1.282816976E-1
2.781618564E1,5.155702829E-1,1.038470957E-2,-1.148426682E-1
2.781819977E1,5.161811113E-1,1.832595654E-2,-1.001819000E-1
2.782018338E1,5.137376785E-1,2.443460934E-2,-9.529497474E-2
2.782216699E1,5.057964325E-1,2.932153270E-2,-8.429940045E-2
2.782418112E1,4.917465150E-1,3.359758854E-2,-7.757988572E-2
2.782616473E1,4.825835526E-1,3.298672289E-2,-7.452555746E-2
2.782817885E1,4.618141353E-1,3.481931984E-2,-6.841690838E-2
2.783016246E1,4.379903674E-1,3.420845419E-2,-6.658431143E-2
2.783217659E1,4.245513380E-1,3.359758854E-2,-6.475171447E-2
2.783419071E1,3.921754956E-1,3.237585723E-2,-6.841690838E-2
2.783617432E1,3.597996235E-1,2.809980139E-2,-7.452555746E-2
2.783818845E1,3.426954150E-1,2.321287990E-2,-7.696902007E-2
2.784017206E1,3.054326177E-1,1.466076635E-2,-8.735372871E-2
2.784218619E1,2.675589919E-1,1.832595794E-3,-9.651670605E-2
2.784416980E1,2.516764700E-1,-8.552113548E-3,-1.014036313E-1
2.784618392E1,2.144137025E-1,-2.565634064E-2,-1.105666086E-1
2.784819805E1,1.753183305E-1,-4.214970022E-2,-1.197295859E-1
2.785018166E1,1.417207420E-1,-6.108652428E-2,-1.282816976E-1
2.785216527E1,1.221730486E-1,-6.780604273E-2,-1.301143020E-1
2.785417939E1,8.735372871E-2,-8.429940045E-2,-1.398881376E-1
2.785616300E1,5.742133409E-2,-9.896016866E-2,-1.447750628E-1
2.785820765E1,4.276056588E-2,-1.069014147E-1,-1.466076523E-1
2.786016074E1,1.343903504E-2,-1.258382350E-1,-1.490511149E-1
2.786217487E1,-3.665191587E-3,-1.380555481E-1,-1.466076523E-1
2.786415847E1,-1.466076635E-2,-1.478293836E-1,-1.459967941E-1
2.786617260E1,-3.298672289E-2,-1.637118906E-1,-1.423316002E-1
2.786815621E1,-4.214970022E-2,-1.789835095E-1,-1.337794960E-1
2.787017034E1,-4.642575979E-2,-1.869247705E-1,-1.282816976E-1
2.787215395E1,-5.497787148E-2,-1.979203373E-1,-1.099557430E-1
2.787416807E1,-6.047565863E-2,-2.021963894E-1,-9.040805697E-2
2.787615168E1,-5.925392732E-2,-2.015855312E-1,-7.880161703E-2
2.787819632E1,-6.108652428E-2,-2.028072625E-1,-5.253441259E-2
2.788014942E1,-6.230825558E-2,-1.985312104E-1,-2.809980139E-2
2.788216354E1,-5.742133409E-2,-1.930334121E-1,-2.443460980E-3
2.788414715E1,-5.681046844E-2,-1.924225539E-1,9.773843922E-3
2.788616128E1,-5.558873713E-2,-1.893682331E-1,2.809980139E-2
2.788817541E1,-5.558873713E-2,-1.893682331E-1,4.581489414E-2
2.789015902E1,-5.742133409E-2,-1.899790913E-1,5.314527452E-2
2.789214262E1,-6.169738993E-2,-1.857030392E-1,6.291911751E-2
2.789415675E1,-7.147123665E-2,-1.808161139E-1,7.147123665E-2
2.789614036E1,-7.757988572E-2,-1.759291887E-1,7.513642311E-2
2.789818500E1,-9.590584040E-2,-1.637118906E-1,8.124507964E-2
2.790016861E1,-1.166752651E-1,-1.459967941E-1,8.796459436E-2
2.790215222E1,-1.282816976E-1,-1.374446750E-1,8.674286306E-2
2.790416635E1,-1.502728462E-1,-1.197295859E-1,8.674286306E-2
2.790614996E1,-1.734857261E-1,-9.712757170E-2,8.796459436E-2
2.790816409E1,-1.844813079E-1,-8.796459436E-2,8.368854225E-2
2.791014769E1,-2.040289938E-1,-6.658431143E-2,8.002334833E-2
2.791216182E1,-2.199114859E-1,-4.886921868E-2,6.963863969E-2
2.791414543E1,-2.278527319E-1,-4.031710699E-2,6.536258012E-2
2.791615956E1,-2.394591719E-1,-2.260201424E-2,5.497787148E-2
2.791817368E1,-2.443460971E-1,-6.108652335E-3,4.398229718E-2
2.792015729E1,-2.467895597E-1,1.038470957E-2,2.932153270E-2
2.792214090E1,-2.492330223E-1,1.893682219E-2,2.504547499E-2
2.792415503E1,-2.474004179E-1,3.543018550E-2,1.343903504E-2
2.792613864E1,-2.480112910E-1,4.764748737E-2,-2.443460980E-3
2.792818328E1,-2.449569702E-1,5.742133409E-2,-4.886921961E-3
2.793013637E1,-2.412917763E-1,7.024950534E-2,-1.832595654E-2
2.793215050E1,-2.315179259E-1,8.124507964E-2,-3.176499158E-2
2.793413411E1,-2.272418737E-1,8.674286306E-2,-3.909537569E-2
2.793614824E1,-2.205223590E-1,9.957103431E-2,-5.070181563E-2
2.793816236E1,-2.089159191E-1,1.136209369E-1,-6.658431143E-2
2.794014597E1,-2.052507252E-1,1.185078546E-1,-7.330382615E-2
2.794216010E1,-1.930334121E-1,1.301143020E-1,-8.491026610E-2
2.794414371E1,-1.808161139E-1,1.423316002E-1,-9.896016866E-2
2.794615783E1,-1.740965992E-1,1.453859210E-1,-1.044579595E-1
2.794814144E1,-1.618792862E-1,1.533271819E-1,-1.154535338E-1
2.795015557E1,-1.478293836E-1,1.545489132E-1,-1.288925707E-1
2.795213918E1,-1.368338168E-1,1.484402567E-1,-1.398881376E-1
2.795415331E1,-1.288925707E-1,1.429424733E-1,-1.466076523E-1
2.795613692E1,-1.123992056E-1,1.264491081E-1,-1.569923609E-1
2.795815104E1,-1.014036313E-1,1.050688252E-1,-1.692096740E-1
2.796013465E1,-9.590584040E-2,9.346238524E-2,-1.734857261E-1
2.796214878E1,-8.429940045E-2,6.841690838E-2,-1.814269722E-1
2.796413239E1,-7.086037099E-2,4.153883830E-2,-1.869247705E-1
2.796614651E1,-6.597344577E-2,2.993239649E-2,-1.863138974E-1
2.796816064E1,-5.803219974E-2,4.276056774E-3,-1.869247705E-1
2.797014425E1,-5.009094998E-2,-2.015855350E-2,-1.802052408E-1
2.797212786E1,-5.070181563E-2,-2.993239649E-2,-1.789835095E-1
2.797414198E1,-5.375614017E-2,-4.581489414E-2,-1.704314053E-1
2.797615611E1,-5.742133409E-2,-6.108652428E-2,-1.618792862E-1
2.797817024E1,-6.414084882E-2,-6.658431143E-2,-1.557706445E-1
2.798012333E1,-7.757988572E-2,-7.391469181E-2,-1.411098689E-1
2.798213746E1,-9.468411654E-2,-7.696902007E-2,-1.295034289E-1
2.798415158E1,-1.032362282E-1,-7.880161703E-2,-1.215621829E-1
2.798613519E1,-1.252273768E-1,-7.330382615E-2,-1.050688252E-1
2.798814932E1,-1.490511149E-1,-6.108652428E-2,-8.552113175E-2
2.799013293E1,-1.722639948E-1,-4.520402849E-2,-6.536258012E-2
2.799214705E1,-1.857030392E-1,-3.543018550E-2,-5.619960278E-2
2.799413066E1,-2.052507252E-1,-1.404990070E-2,-3.543018550E-2
2.799614479E1,-2.278527319E-1,1.038470957E-2,-1.527163107E-2
2.799815892E1,-2.400700450E-1,2.382374369E-2,-4.276056774E-3
2.800014252E1,-2.626720667E-1,4.886921868E-2,1.099557430E-2
2.800212614E1,-2.846632004E-1,7.269296050E-2,3.298672289E-2
2.800414026E1,-2.987131178E-1,8.491026610E-2,3.970624134E-2
2.800612387E1,-3.225368559E-1,1.081231460E-1,5.803219974E-2
2.800813800E1,-3.469714522E-1,1.313360333E-1,7.696902007E-2
2.801012161E1,-3.591887653E-1,1.386664063E-1,8.613199741E-2
2.801213573E1,-3.836233616E-1,1.551597714E-1,1.062905490E-1
2.801411934E1,-4.123340547E-1,1.649336219E-1,1.240056455E-1
2.801613347E1,-4.233296216E-1,1.698205322E-1,1.343903542E-1
2.801814759E1,-4.502076805E-1,1.734857261E-1,1.502728462E-1
2.802013120E1,-4.764748812E-1,1.771509200E-1,1.643227488E-1
2.802211481E1,-5.033529401E-1,1.777617931E-1,1.759291887E-1
2.802412894E1,-5.161811113E-1,1.740965992E-1,1.802052408E-1
2.802611255E1,-5.400048494E-1,1.612684280E-1,1.844813079E-1
2.802812668E1,-5.613851547E-1,1.392772794E-1,1.826487035E-1
2.803011029E1,-5.705481172E-1,1.246165112E-1,1.777617931E-1
2.803212441E1,-5.907067060E-1,8.857546002E-2,1.649336219E-1
2.803410802E1,-6.041457057E-1,4.886921868E-2,1.502728462E-1
2.803612215E1,-6.145304441E-1,2.993239649E-2,1.398881376E-1
2.803813627E1,-6.279694438E-1,-9.162978269E-3,1.197295859E-1
2.804011988E1,-6.450737119E-1,-4.764748737E-2,1.001819000E-1
2.804213401E1,-6.517932415E-1,-6.169738993E-2,9.162978828E-2
2.804411762E1,-6.615670323E-1,-9.101892263E-2,7.696902007E-2
2.804613175E1,-6.731734872E-1,-1.142318025E-1,6.658431143E-2
2.804814587E1,-6.774495840E-1,-1.252273768E-1,6.291911751E-2
2.805012948E1,-6.798930168E-1,-1.368338168E-1,6.230825558E-2
2.805211309E1,-6.780604124E-1,-1.411098689E-1,6.963863969E-2
2.805412722E1,-6.737843752E-1,-1.423316002E-1,7.513642311E-2
2.805611083E1,-6.603453159E-1,-1.417207420E-1,8.918632567E-2
2.805815547E1,-6.444628239E-1,-1.398881376E-1,1.075122803E-1
2.806010856E1,-6.188064814E-1,-1.343903542E-1,1.246165112E-1
2.806212269E1,-6.035348773E-1,-1.295034289E-1,1.374446750E-1
2.806410630E1,-5.736024380E-1,-1.166752651E-1,1.582140923E-1
2.806612042E1,-5.375614166E-1,-1.038470939E-1,1.820378453E-1
2.806810403E1,-5.235115290E-1,-9.834930301E-2,1.924225539E-1
2.807011816E1,-4.874704778E-1,-8.368854225E-2,2.138028294E-1
2.807213229E1,-4.569272101E-1,-7.147123665E-2,2.327396572E-1
2.807411590E1,-4.404338300E-1,-6.536258012E-2,2.443460971E-1
2.807613002E1,-4.135557711E-1,-5.497787148E-2,2.645046413E-1
2.807814415E1,-3.921754956E-1,-4.948008433E-2,2.864958048E-1
2.808012776E1,-3.836233616E-1,-4.642575979E-2,2.950479090E-1
2.808211137E1,-3.750712574E-1,-4.398229718E-2,3.145956099E-1
2.808412549E1,-3.769038618E-1,-3.787364438E-2,3.292563558E-1
2.808610910E1,-3.817907870E-1,-3.848451003E-2,3.347541690E-1
2.808812323E1,-3.982841372E-1,-3.359758854E-2,3.439171314E-1
2.809010684E1,-4.288274050E-1,-2.626720630E-2,3.494149148E-1
2.809212097E1,-4.624249935E-1,-2.076941915E-2,3.561344445E-1
2.809410457E1,-4.825835526E-1,-1.893682219E-2,3.561344445E-1
2.809611870E1,-5.296201706E-1,-1.832595654E-2,3.543018401E-1
2.809813283E1,-5.778785348E-1,-1.649336144E-2,3.524692357E-1
2.810011644E1,-6.053674817E-1,-1.160643995E-2,3.512475193E-1
2.810210005E1,-6.566801667E-1,-6.719517522E-3,3.469714522E-1
2.810411417E1,-7.104362845E-1,-3.665191587E-3,3.420845270E-1
2.810609778E1,-7.379252315E-1,-3.054326167E-3,3.341432810E-1
2.810811191E1,-7.904596329E-1,4.886921961E-3,3.286454976E-1
2.811009552E1,-8.417723179E-1,1.649336144E-2,3.213151097E-1
2.811210964E1,-8.668177724E-1,2.321287990E-2,3.200933933E-1
2.811409325E1,-9.138544202E-1,4.031710699E-2,3.121521473E-1
2.811610738E1,-9.566149712E-1,5.558873713E-2,3.072652221E-1
2.811812151E1,-9.755517840E-1,6.658431143E-2,3.072652221E-1
2.812010512E1,-1.012203693E0,8.307767659E-2,2.987131178E-1
2.812208872E1,-1.043968678E0,9.896016866E-2,2.950479090E-1
2.812410285E1,-1.058018565E0,1.026253626E-1,2.932153046E-1
2.812611698E1,-1.078177214E0,1.160643995E-1,2.883284092E-1
2.812813110E1,-1.092837930E0,1.350012124E-1,2.816088796E-1
2.813011471E1,-1.105666041E0,1.576032341E-1,2.755002379E-1
2.813209832E1,-1.108720422E0,1.704314053E-1,2.742784917E-1
2.813411245E1,-1.114218235E0,1.881465018E-1,2.626720667E-1
2.813609606E1,-1.117272496E0,2.040289938E-1,2.474004179E-1
2.813811019E1,-1.117883444E0,2.113593817E-1,2.394591719E-1
2.814009380E1,-1.112385631E0,2.162462920E-1,2.168571651E-1
2.814210792E1,-1.106887817E0,2.174680233E-1,1.905899495E-1
2.814409153E1,-1.100168347E0,2.168571651E-1,1.783726513E-1
2.814610566E1,-1.090394497E0,2.119702399E-1,1.496619880E-1
2.814808927E1,-1.080009699E0,2.058615834E-1,1.209513173E-1
2.815010339E1,-1.075122833E0,2.034181207E-1,1.044579595E-1
2.815208700E1,-1.056796908E0,1.985312104E-1,7.696902007E-2
2.815410113E1,-1.037249207E0,1.942551434E-1,4.948008433E-2
2.815608474E1,-1.028086185E0,1.930334121E-1,3.848451003E-2
2.815812938E1,-1.005484223E0,1.887573600E-1,1.893682219E-2
2.816008247E1,-9.804387093E-1,1.844813079E-1,5.497787148E-3
2.816209660E1,-9.560040832E-1,1.832595766E-1,1.832595794E-3
2.816408021E1,-9.425650835E-1,1.850921661E-1,-5.497787148E-3
2.816609434E1,-9.193521738E-1,1.918116808E-1,-5.497787148E-3
2.816810846E1,-8.936958313E-1,2.034181207E-1,-1.221730490E-3
2.817009207E1,-8.802568316E-1,2.113593817E-1,4.886921961E-3
2.817210620E1,-8.533787727E-1,2.309070677E-1,2.076941915E-2
2.817408981E1,-8.313875794E-1,2.480112910E-1,4.092797264E-2
2.817610393E1,-8.173376918E-1,2.596177161E-1,4.886921868E-2
2.817811806E1,-8.020660877E-1,2.846632004E-1,7.574728876E-2
2.818010167E1,-7.855727077E-1,3.084869385E-1,9.773843735E-2
2.818208528E1,-7.782423496E-1,3.225368559E-1,1.136209369E-1
2.818409940E1,-7.678576112E-1,3.543018401E-1,1.417207420E-1
2.818608302E1,-7.641924024E-1,3.750712574E-1,1.710422635E-1
2.818809714E1,-7.629706860E-1,3.903428912E-1,1.863138974E-1
2.819008075E1,-7.696902156E-1,4.105014503E-1,2.156354338E-1
2.819209488E1,-7.819074988E-1,4.300491214E-1,2.461786866E-1
2.819407849E1,-7.910705209E-1,4.410447180E-1,2.590068579E-1
2.819609261E1,-8.179485798E-1,4.575380683E-1,2.852740586E-1
2.819810674E1,-8.484918475E-1,4.734205604E-1,3.109304011E-1
2.820009035E1,-8.918632865E-1,4.929682612E-1,3.280346394E-1
2.820207396E1,-9.187413454E-1,5.027421117E-1,3.353650272E-1
2.820408808E1,-9.712757468E-1,5.186246037E-1,3.500257730E-1
2.820607169E1,-1.034805775E0,5.332853794E-1,3.579670191E-1
2.820808582E1,-1.068403363E0,5.406157374E-1,3.610213697E-1
2.821006943E1,-1.138652802E0,5.552765131E-1,3.634648323E-1
2.821208356E1,-1.211345792E0,5.717698932E-1,3.659082949E-1
2.821406717E1,-1.247997642E0,5.772676468E-1,3.622430861E-1
2.821608129E1,-1.323134065E0,5.949827433E-1,3.561344445E-1
2.821809542E1,-1.393994451E0,6.108652353E-1,3.469714522E-1
2.822007903E1,-1.428813815E0,6.194173694E-1,3.402519524E-1
2.822206264E1,-1.491732955E0,6.328563690E-1,3.243694305E-1
2.822407676E1,-1.553430319E0,6.395758986E-1,3.036000133E-1
2.822606037E1,-1.579697490E0,6.414085031E-1,2.919935882E-1
2.822807450E1,-1.629177570E0,6.401867867E-1,2.669481039E-1
2.823008862E1,-1.670105577E0,6.243042946E-1,2.400700450E-1
2.823207223E1,-1.687209845E0,6.188064814E-1,2.278527319E-1
2.823408636E1,-1.717753053E0,6.004805565E-1,2.009746730E-1
2.823606997E1,-1.736689925E0,5.821545720E-1,1.789835095E-1
2.823808410E1,-1.750128984E0,5.552765131E-1,1.582140923E-1
2.824006771E1,-1.756848454E0,5.393940210E-1,1.490511149E-1
2.824208183E1,-1.758070230E0,5.100724697E-1,1.331686229E-1
2.824406544E1,-1.750739813E0,4.721988440E-1,1.215621829E-1
2.824607957E1,-1.744020224E0,4.569272101E-1,1.191187203E-1
2.824809370E1,-1.724472642E0,4.159992337E-1,1.154535338E-1
2.825007730E1,-1.702481389E0,3.714060783E-1,1.160643995E-1
2.825206091E1,-1.690875053E0,3.512475193E-1,1.148426682E-1
2.825407504E1,-1.657277465E0,3.078760803E-1,1.209513173E-1
2.825605865E1,-1.621847272E0,2.651155293E-1,1.233947799E-1
2.825810329E1,-1.602299571E0,2.455678284E-1,1.264491081E-1
2.826005639E1,-1.564425945E0,2.015855312E-1,1.319468915E-1
2.826207051E1,-1.519832730E0,1.588249654E-1,1.343903542E-1
2.826408464E1,-1.501506805E0,1.398881376E-1,1.380555481E-1
2.826606825E1,-1.456913590E0,9.896016866E-2,1.398881376E-1
2.826808237E1,-1.412320495E0,5.742133409E-2,1.411098689E-1
2.827006598E1,-1.371392488E0,1.954768784E-2,1.404990107E-1
2.827208011E1,-1.350623012E0,-1.221730490E-3,1.417207420E-1
2.827406372E1,-1.310305953E0,-3.848451003E-2,1.380555481E-1
2.827607785E1,-1.273653984E0,-7.147123665E-2,1.356120855E-1
2.827809197E1,-1.257160664E0,-8.796459436E-2,1.343903542E-1
2.828007558E1,-1.224173903E0,-1.154535338E-1,1.301143020E-1
2.828205919E1,-1.196684957E0,-1.398881376E-1,1.246165112E-1
2.828407332E1,-1.185078621E0,-1.502728462E-1,1.240056455E-1
2.828605693E1,-1.166752577E0,-1.698205322E-1,1.185078546E-1
2.828807105E1,-1.155146122E0,-1.826487035E-1,1.154535338E-1
2.829005466E1,-1.150259256E0,-1.881465018E-1,1.142318025E-1
2.829206879E1,-1.151481032E0,-1.954768747E-1,1.123992056E-1
2.829405240E1,-1.156367898E0,-1.979203373E-1,1.111774743E-1
2.829606652E1,-1.163698316E0,-1.973094791E-1,1.117883399E-1
2.829808065E1,-1.178969979E0,-1.881465018E-1,1.111774743E-1
2.830006426E1,-1.198517561E0,-1.795943826E-1,1.117883399E-1
2.830204787E1,-1.213789225E0,-1.734857261E-1,1.123992056E-1
2.830406200E1,-1.243110776E0,-1.563815027E-1,1.142318025E-1
2.830604560E1,-1.277319193E0,-1.350012124E-1,1.215621829E-1
2.830805973E1,-1.310305953E0,-1.087340117E-1,1.313360333E-1
2.831004334E1,-1.330464482E0,-9.285151958E-2,1.368338168E-1
2.831205747E1,-1.367727280E0,-5.925392732E-2,1.490511149E-1
2.831404108E1,-1.404990077E0,-1.771509275E-2,1.661553532E-1
2.831605520E1,-1.423926830E0,4.276056774E-3,1.734857261E-1
2.831806933E1,-1.461800575E0,4.398229718E-2,1.918116808E-1
2.832005294E1,-1.497841597E0,8.735372871E-2,2.119702399E-1
2.832203655E1,-1.513724089E0,1.062905490E-1,2.223549485E-1
2.832405067E1,-1.546099901E0,1.423316002E-1,2.425135076E-1
2.832603428E1,-1.574199796E0,1.710422635E-1,2.632829249E-1
2.832804841E1,-1.587638736E0,1.808161139E-1,2.706133127E-1
2.833003202E1,-1.612684250E0,2.046398520E-1,2.828305960E-1
2.833204615E1,-1.632231951E0,2.260201424E-1,2.950479090E-1
2.833402976E1,-1.643227458E0,2.345722616E-1,2.987131178E-1
2.833604388E1,-1.659720898E0,2.528982162E-1,3.072652221E-1
2.833805801E1,-1.670716405E0,2.663372457E-1,3.145956099E-1
2.834004162E1,-1.674381614E0,2.742784917E-1,3.231477141E-1
2.834202523E1,-1.676825047E0,2.736676335E-1,3.268128932E-1
2.834403935E1,-1.674992561E0,2.767219543E-1,3.310889602E-1
2.834602296E1,-1.674992561E0,2.736676335E-1,3.359758854E-1
2.834803709E1,-1.672549009E0,2.681698501E-1,3.390302062E-1
2.835002070E1,-1.663996935E0,2.583959997E-1,3.402519524E-1
2.835203482E1,-1.653612256E0,2.431243658E-1,3.390302062E-1
2.835401843E1,-1.645060062E0,2.364048511E-1,3.390302062E-1
2.835603256E1,-1.633453608E0,2.156354338E-1,3.341432810E-1
2.835804669E1,-1.616349459E0,1.985312104E-1,3.262020350E-1
2.836003030E1,-1.607186437E0,1.887573600E-1,3.219259977E-1
2.836204442E1,-1.590693116E0,1.649336219E-1,3.066543639E-1
2.836402803E1,-1.576032281E0,1.435533315E-1,2.858849466E-1
2.836604216E1,-1.568701982E0,1.325577646E-1,2.730567753E-1
2.836805628E1,-1.560149789E0,1.056796908E-1,2.443460971E-1
2.837003990E1,-1.556484699E0,7.880161703E-2,2.113593817E-1
2.837202350E1,-1.554652095E0,6.841690838E-2,1.912008226E-1
2.837403763E1,-1.548543453E0,5.375614017E-2,1.576032341E-1
2.837605176E1,-1.541213036E0,3.848451003E-2,1.240056455E-1
2.837806588E1,-1.536936998E0,2.626720630E-2,8.429940045E-2
2.838001898E1,-1.532660842E0,2.076941915E-2,6.719517708E-2
2.838203310E1,-1.523497939E0,9.773843922E-3,2.932153270E-2
2.838401671E1,-1.513113260E0,6.108652451E-4,-9.773843922E-3
2.838603084E1,-1.503339410E0,-4.886921961E-3,-2.687807009E-2
2.838801445E1,-1.488067746E0,-1.404990070E-2,-6.475171447E-2
2.839002857E1,-1.468520045E0,-2.138028294E-2,-9.834930301E-2
2.839201218E1,-1.461800575E0,-2.626720630E-2,-1.136209369E-1
