"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.285314731E1,1.199402332E0,8.895915985E0,5.509474277E0
2.285546210E1,1.185045362E0,8.920442581E0,5.457430363E0
2.285777684E1,1.175474167E0,8.915657043E0,5.437689304E0
2.286009158E1,1.175474167E0,8.901300430E0,5.385047436E0
2.286240632E1,1.146760225E0,8.882157326E0,5.351547718E0
2.286472106E1,1.103689432E0,8.857631683E0,5.318048477E0
2.286703580E1,1.084546804E0,8.852845192E0,5.298905849E0
2.286935059E1,1.060618639E0,8.833703041E0,5.283950806E0
2.287166533E1,9.984052777E-1,8.789435387E0,5.264808178E0
2.287398007E1,9.361918569E-1,8.755337715E0,5.264808178E0
2.287629481E1,8.931210637E-1,8.740383148E0,5.293521881E0
2.287860955E1,8.350951076E-1,8.711071014E0,5.279164791E0
2.288092429E1,7.872386575E-1,8.667402267E0,5.312066078E0
2.288323908E1,7.106683254E-1,8.662017822E0,5.340780258E0
2.288555382E1,6.574280262E-1,8.642276764E0,5.374279499E0
2.288786856E1,6.191428304E-1,8.602795601E0,5.426921844E0
2.289018330E1,5.371887088E-1,8.568099976E0,5.479563713E0
2.289249804E1,4.983053207E-1,8.557929993E0,5.532206059E0
2.289481278E1,4.408775866E-1,8.513663292E0,5.627918720E0
2.289712757E1,3.732803464E-1,8.469395638E0,5.704489231E0
2.289944231E1,3.302095234E-1,8.439485550E0,5.809773445E0
2.290175705E1,2.823530734E-1,8.390432358E0,5.876772404E0
2.290407179E1,2.201396823E-1,8.346763611E0,5.919843197E0
2.290638653E1,1.722832322E-1,8.278568268E0,5.977271080E0
2.290870126E1,1.094716340E-1,8.219346046E0,6.005386829E0
2.291101606E1,1.854437590E-2,8.145766258E0,6.053243160E0
2.291333080E1,-4.366901144E-2,8.106883049E0,6.081956863E0
2.291564554E1,-9.152546525E-2,8.043473244E0,6.134000778E0
2.291796028E1,-1.585244983E-1,7.975277901E0,6.143572330E0
2.292027502E1,-2.207378894E-1,7.921439171E0,6.181857109E0
2.292258975E1,-2.829512656E-1,7.877171993E0,6.186044693E0
2.292490449E1,-3.266202807E-1,7.828717709E0,6.238687038E0
2.292721929E1,-3.601198196E-1,7.804191113E0,6.257829189E0
2.292953403E1,-3.840480447E-1,7.745566845E0,6.311069489E0
2.293184876E1,-4.079762697E-1,7.711469173E0,6.378068924E0
2.293416350E1,-4.414757788E-1,7.701299667E0,6.406782627E0
2.293647824E1,-4.797609448E-1,7.681559086E0,6.449853420E0
2.293879298E1,-5.282155871E-1,7.652246952E0,6.482754707E0
2.294110778E1,-5.623133183E-1,7.637291908E0,6.482754707E0
2.294342252E1,-6.101697683E-1,7.603193760E0,6.497111797E0
2.294573725E1,-6.340979934E-1,7.564310551E0,6.501897335E0
2.294805199E1,-6.867401004E-1,7.558926582E0,6.487540245E0
2.295036673E1,-6.771687865E-1,7.545167923E0,6.463612080E0
2.295268147E1,-7.298108935E-1,7.525427341E0,6.453442574E0
2.295499621E1,-7.585247755E-1,7.510472298E0,6.429514408E0
2.295731100E1,-7.872386575E-1,7.496115208E0,6.381658077E0
2.295962574E1,-8.111668825E-1,7.491329670E0,6.367300987E0
2.296194048E1,-8.446664214E-1,7.481758118E0,6.305087566E0
2.296425522E1,-8.877372146E-1,7.472187042E0,6.285944939E0
2.296656996E1,-9.361918569E-1,7.466803074E0,6.285944939E0
2.296888475E1,-9.840483069E-1,7.490731239E0,6.276373863E0
2.297119949E1,-1.046859860E0,7.500302792E0,6.251847267E0
2.297351423E1,-1.109073281E0,7.499704361E0,6.232704639E0
2.297582897E1,-1.161715388E0,7.480561733E0,6.189633846E0
2.297814371E1,-1.200598717E0,7.479963779E0,6.170491219E0
2.298045845E1,-1.238883972E0,7.465606689E0,6.131608009E0
2.298277324E1,-1.277169108E0,7.450651646E0,6.126822472E0
2.298508798E1,-1.305882931E0,7.456035137E0,6.045466423E0
2.298740272E1,-1.325025558E0,7.451249599E0,5.968895912E0
2.298971746E1,-1.387238979E0,7.436892986E0,5.897111416E0
2.299203220E1,-1.459023595E0,7.436892986E0,5.825326920E0
2.299434694E1,-1.497906923E0,7.441678524E0,5.752943993E0
2.299666173E1,-1.555334687E0,7.432106972E0,5.685945034E0
2.299897647E1,-1.612762451E0,7.446464062E0,5.647659779E0
2.300129121E1,-1.641476393E0,7.456035137E0,5.590231895E0
2.300360595E1,-1.671386600E0,7.490133286E0,5.547161102E0
2.300592069E1,-1.671386600E0,7.480561733E0,5.523232937E0
2.300823543E1,-1.661815286E0,7.514659405E0,5.513661385E0
2.301055017E1,-1.680957913E0,7.562515736E0,5.490331650E0
2.301286496E1,-1.676770449E0,7.587042332E0,5.509474277E0
2.301517970E1,-1.657627940E0,7.620542049E0,5.523830891E0
2.301749444E1,-1.667199135E0,7.639684677E0,5.553143024E0
2.301980918E1,-1.618744493E0,7.692924976E0,5.572285652E0
2.302212392E1,-1.575673699E0,7.741379261E0,5.615954876E0
2.302443871E1,-1.513460279E0,7.770691395E0,5.678168297E0
2.302675345E1,-1.470987678E0,7.794619560E0,5.769095421E0
2.302906819E1,-1.389631748E0,7.838288784E0,5.889334679E0
2.303138293E1,-1.312463164E0,7.857431412E0,6.023931026E0
2.303369767E1,-1.211964726E0,7.871788502E0,6.105287075E0
2.303601241E1,-1.144965649E0,7.876574039E0,6.186643124E0
2.303832720E1,-1.063011408E0,7.862815380E0,6.258427620E0
2.304064194E1,-9.427721500E-1,7.862815380E0,6.316453457E0
2.304295668E1,-8.757730722E-1,7.848458290E0,6.378666878E0
2.304527142E1,-7.507480979E-1,7.858627796E0,6.436094761E0
2.304758616E1,-6.933203340E-1,7.859225750E0,6.464808464E0
2.304990095E1,-6.065805554E-1,7.878966808E0,6.503093719E0
2.305221569E1,-5.347958803E-1,7.883752346E0,6.522834301E0
2.305453043E1,-4.959124923E-1,7.903493404E0,6.532405853E0
2.305684517E1,-4.474578202E-1,7.942376614E0,6.513263226E0
2.305915991E1,-3.996013701E-1,7.971688747E0,6.489335060E0
2.306147465E1,-3.756731451E-1,7.996214867E0,6.427121639E0
2.306378939E1,-3.708875179E-1,8.026124954E0,6.364908218E0
2.306610418E1,-3.756731451E-1,8.093722343E0,6.273981094E0
2.306841892E1,-3.906283081E-1,8.137989998E0,6.163312912E0
2.307073366E1,-4.097708762E-1,8.187042236E0,6.019743443E0
2.307304840E1,-4.145565331E-1,8.230711937E0,5.900700569E0
2.307536314E1,-4.289134443E-1,8.299505234E0,5.766702652E0
2.307767793E1,-4.432703853E-1,8.358129501E0,5.623133183E0
2.307999267E1,-4.630111754E-1,8.416753769E0,5.474778175E0
2.308230741E1,-4.677968323E-1,8.485547066E0,5.321637630E0
2.308462215E1,-4.773681164E-1,8.539385796E0,5.192425251E0
2.308693689E1,-4.917250574E-1,8.583054543E0,5.043471813E0
2.308925163E1,-4.582255483E-1,8.666205406E0,4.909473896E0
2.309156642E1,-4.630111754E-1,8.729615211E0,4.789832592E0
2.309388116E1,-4.534398913E-1,8.773882866E0,4.646263599E0
2.309619590E1,-4.199403822E-1,8.832506180E0,4.541577339E0
2.309851064E1,-3.864408433E-1,8.901300430E0,4.436293125E0
2.310082538E1,-3.720839322E-1,8.935398102E0,4.340580463E0
2.310314012E1,-3.379862010E-1,8.940781593E0,4.278367043E0
2.310545491E1,-2.997010350E-1,8.960522652E0,4.240081787E0
2.310776965E1,-2.470589429E-1,8.965906143E0,4.240081787E0
2.311008439E1,-1.459621787E-1,8.946763992E0,4.272983074E0
2.311239913E1,-5.922235921E-2,8.937192917E0,4.335196495E0
2.311471387E1,3.170489892E-2,8.927620888E0,4.460221291E0
2.311702861E1,1.040877849E-1,8.888737679E0,4.627718925E0
2.311934340E1,1.950150430E-1,8.864211082E0,4.804787636E0
2.312165814E1,2.620140910E-1,8.830113411E0,5.010570526E0
2.312397288E1,3.002992272E-1,8.794819832E0,5.246263504E0
2.312628762E1,3.242274821E-1,8.740981102E0,5.447260857E0
2.312860236E1,3.194418252E-1,8.672187805E0,5.662614822E0
2.313091710E1,3.146561682E-1,8.598608017E0,5.873183250E0
2.313323189E1,2.715853751E-1,8.520243645E0,6.055037498E0
2.313554663E1,2.428714931E-1,8.412566185E0,6.231508255E0
2.313786137E1,1.710868180E-1,8.315058708E0,6.361319065E0
2.314017611E1,9.930214286E-2,8.192426682E0,6.466004848E0
2.314249085E1,4.247260094E-2,8.080561638E0,6.528218269E0
2.314480559E1,-1.974078640E-2,7.973483086E0,6.585047722E0
2.314712038E1,-7.716853172E-2,7.881359577E0,6.617949009E0
2.314943512E1,-1.154536903E-1,7.794021606E0,6.613163471E0
2.315174986E1,-1.483550072E-1,7.682755470E0,6.588637352E0
2.315406460E1,-1.956132501E-1,7.596015453E0,6.549753666E0
2.315637934E1,-2.291127741E-1,7.552346706E0,6.491727829E0
2.315869413E1,-2.769692242E-1,7.494320393E0,6.429514408E0
2.316100887E1,-3.487538993E-1,7.445865631E0,6.390631199E0
2.316332361E1,-4.348955154E-1,7.411767960E0,6.299703598E0
2.316563835E1,-5.114658475E-1,7.387241840E0,6.202794552E0
2.316795309E1,-6.179464459E-1,7.372884750E0,6.102295876E0
2.317026783E1,-7.232306600E-1,7.358527660E0,5.949155331E0
2.317258262E1,-8.434699774E-1,7.368099213E0,5.824130535E0
2.317489736E1,-9.391828775E-1,7.392027378E0,5.694917679E0
2.317721210E1,-1.064207911E0,7.411170006E0,5.565705299E0
2.317952684E1,-1.170090318E0,7.440482140E0,5.422136307E0
2.318184158E1,-1.280758262E0,7.469794273E0,5.240281582E0
2.318415632E1,-1.371685624E0,7.488936901E0,5.124827862E0
2.318647111E1,-1.482353687E0,7.532605648E0,5.005186558E0
2.318878585E1,-1.583450437E0,7.566105366E0,4.928616524E0
2.319110059E1,-1.685145378E0,7.609176159E0,4.852046013E0
2.319341533E1,-1.752742529E0,7.657630444E0,4.780859470E0
2.319573007E1,-1.810170293E0,7.686344624E0,4.747360229E0
2.319804486E1,-1.839482427E0,7.705487251E0,4.709074974E0
2.320035960E1,-1.853839397E0,7.730013371E0,4.699503899E0
2.320267434E1,-1.839482427E0,7.753942013E0,4.689932346E0
2.320498908E1,-1.810768485E0,7.768897057E0,4.685146809E0
2.320730382E1,-1.820339799E0,7.783253670E0,4.713860512E0
2.320961856E1,-1.805982947E0,7.811967850E0,4.747958183E0
2.321193335E1,-1.830509305E0,7.806583881E0,4.810171604E0
2.321424809E1,-1.820937991E0,7.844869137E0,4.881956577E0
2.321656283E1,-1.807179332E0,7.844869137E0,5.006981373E0
2.321887757E1,-1.778465390E0,7.858627796E0,5.126622677E0
2.322119231E1,-1.721037745E0,7.868198872E0,5.295316696E0
2.322350710E1,-1.682752490E0,7.867600918E0,5.462814331E0
2.322582184E1,-1.619940877E0,7.867002487E0,5.621338367E0
2.322813658E1,-1.552941918E0,7.832904816E0,5.817550182E0
2.323045132E1,-1.481157184E0,7.827520847E0,6.004190445E0
2.323276606E1,-1.456630826E0,7.768298626E0,6.186044693E0
2.323508080E1,-1.370489120E0,7.729415417E0,6.339783669E0
2.323739559E1,-1.283749342E0,7.695915699E0,6.488736629E0
2.323971033E1,-1.221535921E0,7.642077446E0,6.612565517E0
2.324202507E1,-1.153938770E0,7.613363266E0,6.727420807E0
2.324433981E1,-1.091725349E0,7.574480057E0,6.813562393E0
2.324665455E1,-1.071984529E0,7.515855789E0,6.928418159E0
2.324896928E1,-1.033699393E0,7.476972580E0,7.033702374E0
2.325128408E1,-1.004387259E0,7.442874908E0,7.105486870E0
2.325359882E1,-9.661021233E-1,7.414160728E0,7.172485828E0
2.325591356E1,-9.278169870E-1,7.389634609E0,7.220342159E0
2.325822830E1,-9.421738982E-1,7.365108013E0,7.253841877E0
2.326054304E1,-9.565308690E-1,7.365108013E0,7.263412952E0
2.326285778E1,-9.756734371E-1,7.331608772E0,7.238886833E0
2.326517257E1,-1.009172916E0,7.326224804E0,7.195816040E0
2.326748731E1,-1.004387259E0,7.326822758E0,7.114459991E0
2.326980205E1,-9.990034699E-1,7.332206726E0,7.023532867E0
2.327211678E1,-9.702895880E-1,7.323233604E0,6.932007313E0
2.327443152E1,-9.218349457E-1,7.333403111E0,6.826723099E0
2.327674632E1,-8.829515576E-1,7.329813957E0,6.716653347E0
2.327906106E1,-8.590233326E-1,7.344769001E0,6.625725746E0
2.328137580E1,-8.733802438E-1,7.364510059E0,6.538986206E0
2.328369054E1,-8.877372146E-1,7.403393269E0,6.424130440E0
2.328600528E1,-9.409775138E-1,7.437490940E0,6.314060688E0
2.328832007E1,-1.003190875E0,7.490731239E0,6.184848309E0
2.329063481E1,-1.051645517E0,7.549355507E0,6.041278839E0
2.329294955E1,-1.114457130E0,7.631907940E0,5.907280922E0
2.329526429E1,-1.171884894E0,7.699504852E0,5.782854080E0
2.329757902E1,-1.215553880E0,7.777271748E0,5.644668579E0
2.329989376E1,-1.287936807E0,7.845467091E0,5.515456200E0
2.330220856E1,-1.345962763E0,7.937591076E0,5.395814896E0
2.330452330E1,-1.437488198E0,8.005187988E0,5.300700188E0
2.330683804E1,-1.505085468E0,8.087141991E0,5.185844898E0
2.330915278E1,-1.596610904E0,8.164909363E0,5.080560684E0
2.331146752E1,-1.645065546E0,8.237292290E0,5.008776188E0
2.331378225E1,-1.703091502E0,8.295916557E0,4.917848587E0
2.331609705E1,-1.722832322E0,8.349156380E0,4.875376225E0
2.331841179E1,-1.751546144E0,8.402397156E0,4.841876507E0
2.332072652E1,-1.747358680E0,8.465208054E0,4.808377266E0
2.332304126E1,-1.747358680E0,8.480163574E0,4.794618607E0
2.332535600E1,-1.718644857E0,8.504690170E0,4.770689964E0
2.332767080E1,-1.718644857E0,8.533403397E0,4.770689964E0
2.332998554E1,-1.728216171E0,8.533403397E0,4.756333351E0
2.333230028E1,-1.704287887E0,8.542975426E0,4.775475979E0
2.333461502E1,-1.666002750E0,8.538787842E0,4.804189682E0
2.333692975E1,-1.621735573E0,8.523832321E0,4.837689400E0
2.333924449E1,-1.559522152E0,8.514859200E0,4.880760193E0
2.334155929E1,-1.506281853E0,8.485547066E0,4.966901779E0
2.334387402E1,-1.482951880E0,8.495118141E0,5.048257351E0
2.334618876E1,-1.448854089E0,8.455636978E0,5.168497086E0
2.334850350E1,-1.429711580E0,8.416753769E0,5.283352375E0
2.335081824E1,-1.429711580E0,8.406583786E0,5.398207664E0
2.335313304E1,-1.415354609E0,8.371888161E0,5.528018475E0
2.335544778E1,-1.444666624E0,8.337790489E0,5.642873764E0
2.335776252E1,-1.497308731E0,8.292924881E0,5.791228771E0
2.336007725E1,-1.511665702E0,8.238488197E0,5.925227165E0
2.336239199E1,-1.535593987E0,8.184649467E0,6.016154289E0
2.336470679E1,-1.549950838E0,8.145168304E0,6.121438503E0
2.336702153E1,-1.559522152E0,8.082356453E0,6.216553211E0
2.336933626E1,-1.554736495E0,8.004590034E0,6.308078766E0
2.337165100E1,-1.558923960E0,7.935796261E0,6.408577442E0
2.337396574E1,-1.554138303E0,7.877770424E0,6.470192432E0
2.337628054E1,-1.549352646E0,7.824530125E0,6.494120598E0
2.337859528E1,-1.534397483E0,7.761718273E0,6.517450809E0
2.338091002E1,-1.563111424E0,7.722835064E0,6.517450809E0
2.338322475E1,-1.596610904E0,7.688737392E0,6.512664795E0
2.338553949E1,-1.615753531E0,7.679165840E0,6.517450809E0
2.338785423E1,-1.659422517E0,7.645068169E0,6.497709751E0
2.339016903E1,-1.673779488E0,7.645068169E0,6.473781586E0
2.339248376E1,-1.712064624E0,7.668996811E0,6.431309223E0
2.339479850E1,-1.760519266E0,7.673782349E0,6.368497372E0
2.339711324E1,-1.745564103E0,7.669594765E0,6.330212116E0
2.339942798E1,-1.745564103E0,7.703692436E0,6.257829189E0
2.340174278E1,-1.765304923E0,7.722835064E0,6.200401783E0
2.340405752E1,-1.784447432E0,7.752147198E0,6.128616810E0
2.340637225E1,-1.808375716E0,7.762316704E0,6.037689686E0
2.340868699E1,-1.798804402E0,7.782057285E0,5.975476265E0
2.341100173E1,-1.798804402E0,7.820940971E0,5.898906231E0
2.341331647E1,-1.789233088E0,7.835896015E0,5.827121258E0
2.341563127E1,-1.770090580E0,7.841279984E0,5.798407555E0
2.341794600E1,-1.755733609E0,7.884948730E0,5.774479389E0
2.342026074E1,-1.736590981E0,7.889734268E0,5.760122299E0
2.342257548E1,-1.717448473E0,7.933403492E0,5.775077343E0
2.342489022E1,-1.688734531E0,7.953144073E0,5.794219971E0
2.342720502E1,-1.664806366E0,7.967501163E0,5.818148136E0
2.342951975E1,-1.635494232E0,7.996214867E0,5.842076302E0
2.343183449E1,-1.616351724E0,8.011170387E0,5.857031822E0
2.343414923E1,-1.611566067E0,8.030312538E0,5.895316601E0
2.343646397E1,-1.601994753E0,8.039883614E0,5.919245243E0
2.343877877E1,-1.582852125E0,8.049455643E0,5.938387394E0
2.344109350E1,-1.563709617E0,8.064410210E0,5.914459229E0
2.344340824E1,-1.568495274E0,8.078767776E0,5.904888153E0
2.344572298E1,-1.539781332E0,8.064410210E0,5.876173973E0
2.344803772E1,-1.520638824E0,8.084151268E0,5.857031822E0
2.345035246E1,-1.486541033E0,8.094321251E0,5.813961029E0
2.345266725E1,-1.429113269E0,8.094919205E0,5.780461311E0
2.345498199E1,-1.380658627E0,8.114660263E0,5.732604980E0
2.345729673E1,-1.289731383E0,8.139784813E0,5.694319725E0
2.345961147E1,-1.212562919E0,8.173882484E0,5.651248932E0
2.346192621E1,-1.126421213E0,8.208578110E0,5.617749214E0
2.346424100E1,-1.063609719E0,8.248059273E0,5.589035511E0
2.346655574E1,-1.034895778E0,8.287541389E0,5.546562672E0
2.346887048E1,-9.972088337E-1,8.350951195E0,5.493920803E0
2.347118522E1,-9.487541914E-1,8.404789925E0,5.446064472E0
2.347349996E1,-9.248259664E-1,8.434102058E0,5.402993679E0
2.347581475E1,-8.578268886E-1,8.477770805E0,5.383851051E0
2.347812949E1,-7.956135273E-1,8.497511864E0,5.365306377E0
2.348044423E1,-7.184450030E-1,8.527421951E0,5.312664509E0
2.348275897E1,-6.412764788E-1,8.532805443E0,5.283352375E0
2.348507371E1,-5.312066078E-1,8.557929993E0,5.249852657E0
2.348738845E1,-4.630111754E-1,8.563314438E0,5.206781864E0
2.348970324E1,-3.810569942E-1,8.568697929E0,5.178068161E0
2.349201798E1,-2.943171859E-1,8.554939270E0,5.110470772E0
2.349433272E1,-2.608176768E-1,8.536395073E0,5.066802025E0
2.349664746E1,-2.267199457E-1,8.502895355E0,4.995017052E0
2.349896225E1,-1.686939895E-1,8.474779129E0,4.927420139E0
2.350127699E1,-1.441675574E-1,8.460422516E0,4.860421181E0
2.350359173E1,-1.345962733E-1,8.437092781E0,4.783850670E0
2.350590647E1,-1.728814393E-1,8.407780647E0,4.725824833E0
2.350822121E1,-1.770688742E-1,8.379066467E0,4.649254322E0
2.351053595E1,-2.105683982E-1,8.355138779E0,4.605585575E0
2.351285074E1,-2.488535494E-1,8.350353241E0,4.552943230E0
2.351516548E1,-2.877369225E-1,8.345566750E0,4.519443989E0
2.351748022E1,-3.062812984E-1,8.306683540E0,4.529015064E0
2.351979496E1,-3.595215976E-1,8.296514511E0,4.529015064E0
2.352210970E1,-3.786641955E-1,8.301300049E0,4.548157692E0
2.352442449E1,-4.265206456E-1,8.295916557E0,4.552943230E0
2.352673923E1,-4.893322289E-1,8.285746574E0,4.567300320E0
2.352905397E1,-5.856433511E-1,8.231309891E0,4.596014023E0
2.353136871E1,-6.245267391E-1,8.231309891E0,4.615156651E0
2.353368345E1,-7.208378315E-1,8.220541954E0,4.639084816E0
2.353599819E1,-7.878368497E-1,8.219944000E0,4.658227444E0
2.353831298E1,-8.458628058E-1,8.204988480E0,4.663012981E0
2.354062772E1,-9.080761671E-1,8.204988480E0,4.686941147E0
2.354294246E1,-9.852447510E-1,8.199604988E0,4.706083775E0
2.354525720E1,-1.028315544E0,8.199007034E0,4.696512699E0
2.354757194E1,-1.110269666E0,8.203194618E0,4.701298237E0
2.354988673E1,-1.143769264E0,8.212765694E0,4.682155609E0
2.355220147E1,-1.173081279E0,8.227122307E0,4.673182487E0
2.355451621E1,-1.244866014E0,8.246265411E0,4.673182487E0
2.355683095E1,-1.307677627E0,8.266005516E0,4.649254322E0
2.355914569E1,-1.307677627E0,8.270791054E0,4.620540619E0
2.356146048E1,-1.341177106E0,8.304888725E0,4.587040901E0
2.356377522E1,-1.345962763E0,8.314460754E0,4.543970108E0
2.356608996E1,-1.350748420E0,8.319844246E0,4.500899315E0
2.356840470E1,-1.307677627E0,8.338987350E0,4.491328239E0
2.357071944E1,-1.302891970E0,8.349156380E0,4.462614059E0
2.357303423E1,-1.278963685E0,8.368298531E0,4.457828522E0
2.357534897E1,-1.250249863E0,8.383254051E0,4.462614059E0
2.357766371E1,-1.245464206E0,8.402397156E0,4.472185612E0
2.357997845E1,-1.226321578E0,8.422137260E0,4.487140656E0
2.358229319E1,-1.202393413E0,8.436494827E0,4.520640373E0
2.358460798E1,-1.211964726E0,8.441280365E0,4.539782524E0
2.358692272E1,-1.211964726E0,8.440681458E0,4.587639332E0
2.358923746E1,-1.217348576E0,8.435895920E0,4.645066738E0
2.359155220E1,-1.188036442E0,8.406583786E0,4.702494621E0
2.359386694E1,-1.192822099E0,8.391629219E0,4.755136967E0
2.359618173E1,-1.197607756E0,8.357531548E0,4.817350388E0
2.359849647E1,-1.173679471E0,8.313861847E0,4.898705959E0
2.360081121E1,-1.197607756E0,8.265407562E0,4.960919380E0
2.360312595E1,-1.173679471E0,8.245068550E0,5.027918816E0
2.360544069E1,-1.149153113E0,8.201399803E0,5.118845940E0
2.360775548E1,-1.144367456E0,8.172087669E0,5.191228867E0
2.361007022E1,-1.144367456E0,8.142775536E0,5.243272781E0
2.361238496E1,-1.144367456E0,8.127820015E0,5.286343575E0
2.361469970E1,-1.130010486E0,8.118248940E0,5.310271740E0
2.361701444E1,-1.153938770E0,8.103293419E0,5.310271740E0
2.361932918E1,-1.130010486E0,8.108079910E0,5.324628353E0
2.362164397E1,-1.134796143E0,8.127820015E0,5.344369411E0
2.362395871E1,-1.140179992E0,8.146963120E0,5.353940487E0
2.362627345E1,-1.116251707E0,8.151748657E0,5.401797295E0
2.362858819E1,-1.101894855E0,8.194819450E0,5.425725460E0
2.363090298E1,-1.121037364E0,8.213961601E0,5.478965759E0
2.363321772E1,-1.116850019E0,8.243273735E0,5.488536835E0
2.363553246E1,-1.126421213E0,8.282156944E0,5.502893925E0
2.363784720E1,-1.135992527E0,8.301300049E0,5.517848969E0
2.364016194E1,-1.160519004E0,8.325227737E0,5.522634506E0
2.364247673E1,-1.179661512E0,8.344370842E0,5.513063431E0
2.364479147E1,-1.213759303E0,8.383254051E0,5.479563713E0
2.364710621E1,-1.242473125E0,8.412566185E0,5.446064472E0
2.364942095E1,-1.290329576E0,8.422137260E0,5.374279499E0
2.365173569E1,-1.348355532E0,8.455636978E0,5.331807137E0
2.365405043E1,-1.386640668E0,8.479565620E0,5.283950806E0
2.365636522E1,-1.415952802E0,8.494520187E0,5.231308460E0
2.365867996E1,-1.444666624E0,8.499305725E0,5.173880577E0
2.366099470E1,-1.473380566E0,8.528019905E0,5.169095039E0
2.366330944E1,-1.502094388E0,8.532805443E0,5.154737949E0
2.366562423E1,-1.507478237E0,8.551948547E0,5.188237667E0
2.366793897E1,-1.502692580E0,8.590831757E0,5.207978249E0
2.367025371E1,-1.483550072E0,8.605188370E0,5.251049519E0
2.367256845E1,-1.464407444E0,8.624331474E0,5.298905849E0
2.367488319E1,-1.430907965E0,8.624331474E0,5.346762180E0
2.367719798E1,-1.368694544E0,8.668000221E0,5.414359570E0
2.367951272E1,-1.335195065E0,8.668000221E0,5.467001438E0
2.368182746E1,-1.268195987E0,8.696713448E0,5.529214859E0
2.368414220E1,-1.205982566E0,8.721240044E0,5.562714577E0
2.368645694E1,-1.133599758E0,8.731410027E0,5.620740414E0
2.368877168E1,-1.052243710E0,8.740981102E0,5.668596745E0
2.369108647E1,-1.004387259E0,8.760722160E0,5.726024628E0
2.369340121E1,-9.176474810E-1,8.775078773E0,5.797809124E0
2.369571595E1,-8.650053740E-1,8.789435387E0,5.874977589E0
2.369803069E1,-8.458628058E-1,8.799007416E0,5.908477306E0
2.370034543E1,-8.267202377E-1,8.809176445E0,5.946762562E0
